website,Category,City,Category_Name,Date,Name,Str,PLZ2,Phone,Engine,Dealer,Plz,Cars,Revenue_per_Car,Revenue_Sum,DealerFactor_Cars,Latitude,Avg_CO2_Emission,Sum_CO2_Emission,Longitude,Margin_per_Car,Cars_Raw,Margin
0,Large,Berlin,3-Large,09/01/2019,Automobile Lieftwieren,Säntisstr. 51 - 57,12,0,Electric,18,12277,1,69018,69018,1.02,52.52045,0,0,13.40732,0.093,1,6452
0,Large,Berlin,3-Large,10/01/2019,Automobile Lieftwieren,Säntisstr. 51 - 57,12,0,Electric,18,12277,1,71082,71082,1.02,52.52045,0,0,13.40732,0.114,1,8120
0,Large,Berlin,3-Large,11/01/2019,Automobile Lieftwieren,Säntisstr. 51 - 57,12,0,Electric,18,12277,1,66856,66856,1.02,52.52045,0,0,13.40732,0.087,1,5838
0,Large,Berlin,3-Large,12/01/2019,Automobile Lieftwieren,Säntisstr. 51 - 57,12,0,Electric,18,12277,1,63437,63437,1.02,52.52045,0,0,13.40732,0.111,1,7015
0,Compact,Berlin,1-Compact,01/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,9,23410,210690,0.73,52.538438,101,909,13.22913,0.061,13,12852
0,Compact,Berlin,1-Compact,02/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,13,22711,295243,0.73,52.538438,95,1235,13.22913,0.057,18,16829
0,Compact,Berlin,1-Compact,03/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,13,23192,301496,0.73,52.538438,103,1339,13.22913,0.056,18,16884
0,Compact,Berlin,1-Compact,04/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,10,23514,235140,0.73,52.538438,96,960,13.22913,0.054,14,12698
0,Compact,Berlin,1-Compact,05/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,21,23585,495285,0.73,52.538438,104,2184,13.22913,0.056,29,27736
0,Compact,Berlin,1-Compact,06/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,26,23065,599690,0.73,52.538438,99,2574,13.22913,0.06,35,35981
0,Compact,Berlin,1-Compact,07/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,29,22826,661954,0.73,52.538438,100,2900,13.22913,0.065,40,43027
0,Compact,Berlin,1-Compact,08/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,22,23558,518276,0.73,52.538438,96,2112,13.22913,0.062,30,32133
0,Compact,Berlin,1-Compact,09/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,25,22689,567225,0.73,52.538438,101,2525,13.22913,0.063,34,35735
0,Compact,Berlin,1-Compact,10/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,27,22814,615978,0.73,52.538438,103,2781,13.22913,0.053,37,32647
0,Compact,Berlin,1-Compact,11/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,43,23543,1012349,0.73,52.538438,95,4085,13.22913,0.054,59,54667
0,Compact,Berlin,1-Compact,12/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,37,23938,885706,0.73,52.538438,97,3589,13.22913,0.062,50,54914
0,Medium,Berlin,2-Medium,01/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,17,36541,621197,0.73,52.538438,135,2295,13.22913,0.066,23,40999
0,Medium,Berlin,2-Medium,02/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,12,36384,436608,0.73,52.538438,137,1644,13.22913,0.069,16,30126
0,Medium,Berlin,2-Medium,03/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,15,36837,552555,0.73,52.538438,139,2085,13.22913,0.069,20,38126
0,Medium,Berlin,2-Medium,04/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,9,36419,327771,0.73,52.538438,135,1215,13.22913,0.062,12,20322
0,Medium,Berlin,2-Medium,05/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,22,33822,744084,0.73,52.538438,139,3058,13.22913,0.062,30,46133
0,Medium,Berlin,2-Medium,06/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,7,33355,233485,0.73,52.538438,131,917,13.22913,0.057,10,13309
0,Medium,Berlin,2-Medium,07/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,18,34127,614286,0.73,52.538438,134,2412,13.22913,0.057,24,35014
0,Medium,Berlin,2-Medium,08/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,19,35122,667318,0.73,52.538438,149,2831,13.22913,0.057,26,38037
0,Medium,Berlin,2-Medium,09/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,20,33158,663160,0.73,52.538438,145,2900,13.22913,0.063,27,41779
0,Medium,Berlin,2-Medium,10/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,8,36011,288088,0.73,52.538438,145,1160,13.22913,0.066,11,19014
0,Medium,Berlin,2-Medium,11/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,17,36955,628235,0.73,52.538438,148,2516,13.22913,0.063,23,39579
0,Medium,Berlin,2-Medium,12/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,12,33540,402480,0.73,52.538438,149,1788,13.22913,0.063,17,25356
0,Large,Berlin,3-Large,01/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,4,47907,191628,0.73,52.538438,170,680,13.22913,0.091,5,17438
0,Large,Berlin,3-Large,02/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,5,49454,247270,0.73,52.538438,149,745,13.22913,0.074,7,18298
0,Large,Berlin,3-Large,03/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,8,51861,414888,0.73,52.538438,175,1400,13.22913,0.075,11,31117
0,Large,Berlin,3-Large,04/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,8,49605,396840,0.73,52.538438,175,1400,13.22913,0.094,11,37303
0,Large,Berlin,3-Large,05/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,4,46453,185812,0.73,52.538438,155,620,13.22913,0.072,6,13378
0,Large,Berlin,3-Large,06/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,9,51392,462528,0.73,52.538438,170,1530,13.22913,0.08,12,37002
0,Large,Berlin,3-Large,07/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,9,50476,454284,0.73,52.538438,160,1440,13.22913,0.098,13,44520
0,Large,Berlin,3-Large,08/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,5,48558,242790,0.73,52.538438,156,780,13.22913,0.094,7,22822
0,Large,Berlin,3-Large,09/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,10,48335,483350,0.73,52.538438,158,1580,13.22913,0.087,14,42051
0,Large,Berlin,3-Large,10/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,7,48495,339465,0.73,52.538438,177,1239,13.22913,0.07,10,23763
0,Large,Berlin,3-Large,11/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,9,49903,449127,0.73,52.538438,173,1557,13.22913,0.089,13,39972
0,Large,Berlin,3-Large,12/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Combustion,19,13599,9,45736,411624,0.73,52.538438,167,1503,13.22913,0.09,13,37046
0,Compact,Berlin,1-Compact,01/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,3,25985,77955,0.73,52.538438,34,102,13.22913,0.083,4,6436
0,Compact,Berlin,1-Compact,02/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,25541,25541,0.73,52.538438,33,33,13.22913,0.066,2,1683
0,Compact,Berlin,1-Compact,03/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,26736,26736,0.73,52.538438,37,37,13.22913,0.074,2,1989
0,Compact,Berlin,1-Compact,04/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,3,25374,76122,0.73,52.538438,47,141,13.22913,0.065,4,4948
0,Compact,Berlin,1-Compact,05/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,2,26637,53274,0.73,52.538438,49,98,13.22913,0.077,3,4095
0,Compact,Berlin,1-Compact,06/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,3,25877,77631,0.73,52.538438,36,108,13.22913,0.066,4,5143
0,Compact,Berlin,1-Compact,07/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,4,26440,105760,0.73,52.538438,51,204,13.22913,0.063,5,6654
0,Compact,Berlin,1-Compact,08/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,2,25255,50510,0.73,52.538438,41,82,13.22913,0.067,3,3394
0,Compact,Berlin,1-Compact,09/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,3,25724,77172,0.73,52.538438,49,147,13.22913,0.073,4,5630
0,Compact,Berlin,1-Compact,10/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,2,27176,54352,0.73,52.538438,38,76,13.22913,0.076,3,4109
0,Compact,Berlin,1-Compact,11/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,26733,26733,0.73,52.538438,37,37,13.22913,0.079,2,2105
0,Compact,Berlin,1-Compact,12/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,4,27036,108144,0.73,52.538438,32,128,13.22913,0.069,5,7417
0,Medium,Berlin,2-Medium,01/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,36081,36081,0.73,52.538438,67,67,13.22913,0.079,2,2864
0,Medium,Berlin,2-Medium,02/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,40790,40790,0.73,52.538438,59,59,13.22913,0.086,1,3495
0,Medium,Berlin,2-Medium,03/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,40325,40325,0.73,52.538438,57,57,13.22913,0.09,1,3613
0,Medium,Berlin,2-Medium,04/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,41462,41462,0.73,52.538438,64,64,13.22913,0.073,2,3009
0,Medium,Berlin,2-Medium,05/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,36991,36991,0.73,52.538438,47,47,13.22913,0.07,2,2604
0,Medium,Berlin,2-Medium,06/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,39753,39753,0.73,52.538438,57,57,13.22913,0.08,1,3175
0,Medium,Berlin,2-Medium,07/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,2,41246,82492,0.73,52.538438,66,132,13.22913,0.075,3,6189
0,Medium,Berlin,2-Medium,08/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,39006,39006,0.73,52.538438,72,72,13.22913,0.079,2,3089
0,Medium,Berlin,2-Medium,09/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,41686,41686,0.73,52.538438,43,43,13.22913,0.076,2,3151
0,Medium,Berlin,2-Medium,10/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,43359,43359,0.73,52.538438,56,56,13.22913,0.084,2,3642
0,Medium,Berlin,2-Medium,11/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,37586,37586,0.73,52.538438,47,47,13.22913,0.074,1,2774
0,Medium,Berlin,2-Medium,12/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,2,41141,82282,0.73,52.538438,55,110,13.22913,0.084,3,6912
0,Large,Berlin,3-Large,01/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,57055,57055,0.73,52.538438,43,43,13.22913,0.09,1,5145
0,Large,Berlin,3-Large,02/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,51891,51891,0.73,52.538438,61,61,13.22913,0.115,1,5978
0,Large,Berlin,3-Large,03/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,60820,60820,0.73,52.538438,72,72,13.22913,0.103,2,6277
0,Large,Berlin,3-Large,04/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,56843,56843,0.73,52.538438,51,51,13.22913,0.128,1,7259
0,Large,Berlin,3-Large,05/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,54633,54633,0.73,52.538438,56,56,13.22913,0.096,1,5245
0,Large,Berlin,3-Large,06/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,58132,58132,0.73,52.538438,77,77,13.22913,0.088,1,5139
0,Large,Berlin,3-Large,07/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,57225,57225,0.73,52.538438,52,52,13.22913,0.116,1,6647
0,Large,Berlin,3-Large,08/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,49827,49827,0.73,52.538438,60,60,13.22913,0.096,1,4783
0,Large,Berlin,3-Large,09/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,55911,55911,0.73,52.538438,62,62,13.22913,0.108,1,6036
0,Large,Berlin,3-Large,10/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,60374,60374,0.73,52.538438,59,59,13.22913,0.091,1,5521
0,Large,Berlin,3-Large,11/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,58135,58135,0.73,52.538438,72,72,13.22913,0.116,1,6726
0,Large,Berlin,3-Large,12/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Hybrid,19,13599,1,55681,55681,0.73,52.538438,66,66,13.22913,0.096,1,5357
0,Compact,Berlin,1-Compact,01/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,31921,31921,0.73,52.538438,0,0,13.22913,0.063,1,2002
0,Compact,Berlin,1-Compact,02/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,2,29430,58860,0.73,52.538438,0,0,13.22913,0.067,3,3955
0,Compact,Berlin,1-Compact,03/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,34379,34379,0.73,52.538438,0,0,13.22913,0.058,2,1984
0,Compact,Berlin,1-Compact,04/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,30410,30410,0.73,52.538438,0,0,13.22913,0.068,1,2080
0,Compact,Berlin,1-Compact,05/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,30871,30871,0.73,52.538438,0,0,13.22913,0.07,2,2173
0,Compact,Berlin,1-Compact,06/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,29773,29773,0.73,52.538438,0,0,13.22913,0.069,2,2052
0,Compact,Berlin,1-Compact,07/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,34967,34967,0.73,52.538438,0,0,13.22913,0.065,2,2269
0,Compact,Berlin,1-Compact,08/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,32061,32061,0.73,52.538438,0,0,13.22913,0.073,2,2326
0,Compact,Berlin,1-Compact,09/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,2,31422,62844,0.73,52.538438,0,0,13.22913,0.07,3,4409
0,Compact,Berlin,1-Compact,10/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,3,30094,90282,0.73,52.538438,0,0,13.22913,0.068,4,6175
0,Compact,Berlin,1-Compact,11/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,32254,32254,0.73,52.538438,0,0,13.22913,0.069,2,2235
0,Compact,Berlin,1-Compact,12/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,2,29958,59916,0.73,52.538438,0,0,13.22913,0.063,3,3747
0,Medium,Berlin,2-Medium,01/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,44070,44070,0.73,52.538438,0,0,13.22913,0.067,1,2964
0,Medium,Berlin,2-Medium,02/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,42969,42969,0.73,52.538438,0,0,13.22913,0.074,1,3196
0,Medium,Berlin,2-Medium,03/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,51390,51390,0.73,52.538438,0,0,13.22913,0.065,2,3335
0,Medium,Berlin,2-Medium,04/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,40327,40327,0.73,52.538438,0,0,13.22913,0.066,1,2666
0,Medium,Berlin,2-Medium,05/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,48911,48911,0.73,52.538438,0,0,13.22913,0.08,1,3915
0,Medium,Berlin,2-Medium,06/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,52132,52132,0.73,52.538438,0,0,13.22913,0.061,1,3183
0,Medium,Berlin,2-Medium,07/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,50829,50829,0.73,52.538438,0,0,13.22913,0.073,1,3687
0,Medium,Berlin,2-Medium,08/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,45508,45508,0.73,52.538438,0,0,13.22913,0.066,1,3007
0,Medium,Berlin,2-Medium,09/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,44628,44628,0.73,52.538438,0,0,13.22913,0.063,1,2798
0,Medium,Berlin,2-Medium,10/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,44081,44081,0.73,52.538438,0,0,13.22913,0.064,1,2812
0,Medium,Berlin,2-Medium,11/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,43522,43522,0.73,52.538438,0,0,13.22913,0.07,1,3027
0,Medium,Berlin,2-Medium,12/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,45983,45983,0.73,52.538438,0,0,13.22913,0.083,2,3830
0,Large,Berlin,3-Large,01/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,61441,61441,0.73,52.538438,0,0,13.22913,0.11,1,6783
0,Large,Berlin,3-Large,02/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,65668,65668,0.73,52.538438,0,0,13.22913,0.089,1,5839
0,Large,Berlin,3-Large,03/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,68785,68785,0.73,52.538438,0,0,13.22913,0.106,1,7293
0,Large,Berlin,3-Large,04/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,68974,68974,0.73,52.538438,0,0,13.22913,0.098,1,6742
0,Large,Berlin,3-Large,05/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,68431,68431,0.73,52.538438,0,0,13.22913,0.118,1,8062
0,Large,Berlin,3-Large,06/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,58712,58712,0.73,52.538438,0,0,13.22913,0.097,1,5689
0,Large,Berlin,3-Large,07/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,69238,69238,0.73,52.538438,0,0,13.22913,0.098,1,6763
0,Large,Berlin,3-Large,08/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,55372,55372,0.73,52.538438,0,0,13.22913,0.106,1,5847
0,Large,Berlin,3-Large,09/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,62638,62638,0.73,52.538438,0,0,13.22913,0.1,1,6270
0,Large,Berlin,3-Large,10/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,69794,69794,0.73,52.538438,0,0,13.22913,0.086,1,5991
0,Large,Berlin,3-Large,11/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,0,67701,0,0.73,52.538438,0,0,13.22913,0.075,0,0
0,Large,Berlin,3-Large,12/01/2019,Autoforce Automobile Berlin GmbH am Juliusturm,Am Juliusturm 10,13,0,Electric,19,13599,1,57553,57553,0.73,52.538438,0,0,13.22913,0.112,1,6464
0,Compact,Berlin,1-Compact,01/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,102,22986,2344572,2,52.433998,103,10506,13.46977,0.052,51,121918
0,Compact,Berlin,1-Compact,02/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,70,23056,1613920,2,52.433998,103,7210,13.46977,0.064,35,103291
0,Compact,Berlin,1-Compact,03/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,58,22526,1306508,2,52.433998,96,5568,13.46977,0.059,29,77084
0,Compact,Berlin,1-Compact,04/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,120,22929,2751480,2,52.433998,96,11520,13.46977,0.052,60,143077
0,Compact,Berlin,1-Compact,05/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,64,22949,1468736,2,52.433998,104,6656,13.46977,0.051,32,74906
0,Compact,Berlin,1-Compact,06/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,90,23906,2151540,2,52.433998,100,9000,13.46977,0.059,45,126941
0,Compact,Berlin,1-Compact,07/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,102,22935,2339370,2,52.433998,99,10098,13.46977,0.059,51,138023
0,Compact,Berlin,1-Compact,08/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,82,23669,1940858,2,52.433998,96,7872,13.46977,0.06,41,116451
0,Compact,Berlin,1-Compact,09/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,96,23265,2233440,2,52.433998,103,9888,13.46977,0.063,48,140707
0,Compact,Berlin,1-Compact,10/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,38,22836,867768,2,52.433998,105,3990,13.46977,0.065,19,56405
0,Compact,Berlin,1-Compact,11/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,78,22629,1765062,2,52.433998,105,8190,13.46977,0.062,39,109434
0,Compact,Berlin,1-Compact,12/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,74,23122,1711028,2,52.433998,97,7178,13.46977,0.054,37,92396
0,Medium,Berlin,2-Medium,01/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,24,34929,838296,2,52.433998,130,3120,13.46977,0.07,12,58681
0,Medium,Berlin,2-Medium,02/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,50,36744,1837200,2,52.433998,139,6950,13.46977,0.06,25,110232
0,Medium,Berlin,2-Medium,03/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,30,35843,1075290,2,52.433998,130,3900,13.46977,0.057,15,61292
0,Medium,Berlin,2-Medium,04/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,56,32617,1826552,2,52.433998,138,7728,13.46977,0.057,28,104113
0,Medium,Berlin,2-Medium,05/01/2019,Auto-bart GmbH,Rudower Straße 25 - 29,12,0,Combustion,20,12524,44,36059,1586596,2,52.433998,134,5896,13.46977,0.067,22,106302
